項番,番号,都道府県,遺跡名,所在地,サンプル採取地点等,試料の種類,試料コード1,試料コード2,時代,時代詳細,時代コード,試料番号,測定方法,C14年代,C14年代±,暦年較正用C14年代,暦年較正用C14年代±,δ13C（AMS）,δ13C（AMS）±,δ13C（IRMS）,分析者（著者）,分析機関,刊行年,報告タイトル,ページ,備考,報告書名,発行者
284,28324,46：鹿児島県,天神段遺跡,曽於郡大崎町野方,試料名:12掘立4号-P7,炭化物,T,h,古代,----,E,IAAA-111577,AMS法,1270,20,1273,24,-31.24,0.58,----,加速器分析研究所,加速器分析研究所,2015,天神段遺跡における放射性炭素年代(AMS測定)5,256-259,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(3)　東九州自動車道建設(鹿屋串良JCT?曽於弥五郎IC)に伴う埋蔵文化財発掘調査報告書　天神段遺跡(弥生時代?近世編),鹿児島県教育委員会
285,28326,46：鹿児島県,天神段遺跡,曽於郡大崎町野方,試料名:19弥生竪穴住居2号,炭化物,T,h,縄文時代晩期前葉,----,B,IAAA-111584,AMS法,2960,30,2956,28,-26.95,0.58,----,加速器分析研究所,加速器分析研究所,2015,天神段遺跡における放射性炭素年代(AMS測定)5,256-259,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(3)　東九州自動車道建設(鹿屋串良JCT?曽於弥五郎IC)に伴う埋蔵文化財発掘調査報告書　天神段遺跡(弥生時代?近世編),鹿児島県教育委員会
286,28328,46：鹿児島県,天神段遺跡,曽於郡大崎町野方,試料名:19鍛冶炉2,炭化物,T,h,中世,----,F,IAAA-111682,AMS法,950,30,953,26,-28.87,0.53,----,加速器分析研究所,加速器分析研究所,2015,天神段遺跡における放射性炭素年代(AMS測定)6,259-261,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(3)　東九州自動車道建設(鹿屋串良JCT?曽於弥五郎IC)に伴う埋蔵文化財発掘調査報告書　天神段遺跡(弥生時代?近世編),鹿児島県教育委員会
287,28329,46：鹿児島県,天神段遺跡,曽於郡大崎町野方,試料名:20鍛冶炉3,炭化物,T,h,中世,----,F,IAAA-111683,AMS法,960,20,956,24,-28.03,0.52,----,加速器分析研究所,加速器分析研究所,2015,天神段遺跡における放射性炭素年代(AMS測定)6,259-261,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(3)　東九州自動車道建設(鹿屋串良JCT?曽於弥五郎IC)に伴う埋蔵文化財発掘調査報告書　天神段遺跡(弥生時代?近世編),鹿児島県教育委員会
288,28327,46：鹿児島県,天神段遺跡,曽於郡大崎町野方,試料名:18鍛冶炉1,炭化物,T,h,中世,----,F,IAAA-111681,AMS法,960,30,955,27,-25.67,0.56,----,加速器分析研究所,加速器分析研究所,2015,天神段遺跡における放射性炭素年代(AMS測定)6,259-261,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(3)　東九州自動車道建設(鹿屋串良JCT?曽於弥五郎IC)に伴う埋蔵文化財発掘調査報告書　天神段遺跡(弥生時代?近世編),鹿児島県教育委員会
289,28325,46：鹿児島県,天神段遺跡,曽於郡大崎町野方,試料名:13掘立59号-P1(調査時№),炭化物,T,h,縄文時代晩期前葉,----,B,IAAA-111578,AMS法,2920,30,2924,26,-27.69,0.55,----,加速器分析研究所,加速器分析研究所,2015,天神段遺跡における放射性炭素年代(AMS測定)5,256-259,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(3)　東九州自動車道建設(鹿屋串良JCT?曽於弥五郎IC)に伴う埋蔵文化財発掘調査報告書　天神段遺跡(弥生時代?近世編),鹿児島県教育委員会
290,28323,46：鹿児島県,天神段遺跡,曽於郡大崎町野方,試料名:11掘立23号-P1,炭化物,T,h,古代?中世,----,EF,IAAA-111576,AMS法,880,20,875,24,-29.49,0.46,----,加速器分析研究所,加速器分析研究所,2015,天神段遺跡における放射性炭素年代(AMS測定)5,256-259,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(3)　東九州自動車道建設(鹿屋串良JCT?曽於弥五郎IC)に伴う埋蔵文化財発掘調査報告書　天神段遺跡(弥生時代?近世編),鹿児島県教育委員会
291,28322,46：鹿児島県,天神段遺跡,曽於郡大崎町野方,試料名:10土坑墓8号,炭化物,T,h,古代,----,E,IAAA-111575,AMS法,1250,30,1246,25,-30.52,0.5,----,加速器分析研究所,加速器分析研究所,2015,天神段遺跡における放射性炭素年代(AMS測定)5,256-259,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(3)　東九州自動車道建設(鹿屋串良JCT?曽於弥五郎IC)に伴う埋蔵文化財発掘調査報告書　天神段遺跡(弥生時代?近世編),鹿児島県教育委員会
292,28321,46：鹿児島県,天神段遺跡,曽於郡大崎町野方,試料名:3中世土坑46号,炭化物,T,h,古代?中世,----,EF,IAAA-111568,AMS法,860,30,858,26,-29.81,0.57,----,加速器分析研究所,加速器分析研究所,2015,天神段遺跡における放射性炭素年代(AMS測定)5,256-259,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(3)　東九州自動車道建設(鹿屋串良JCT?曽於弥五郎IC)に伴う埋蔵文化財発掘調査報告書　天神段遺跡(弥生時代?近世編),鹿児島県教育委員会
293,28319,46：鹿児島県,天神段遺跡,曽於郡大崎町野方,試料名:10掘立柱建物跡14号-P9内出土(調査時№),炭化物,T,h,縄文時代晩期?弥生時代,----,BC,IAAA-103543,AMS法,2520,30,2523,27,-27.91,0.39,----,加速器分析研究所,加速器分析研究所,2015,天神段遺跡における放射性炭素年代(AMS測定)4,252-256,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(3)　東九州自動車道建設(鹿屋串良JCT?曽於弥五郎IC)に伴う埋蔵文化財発掘調査報告書　天神段遺跡(弥生時代?近世編),鹿児島県教育委員会
294,28308,46：鹿児島県,天神段遺跡,曽於郡大崎町野方,試料名:試料1土坑墓1号　石鍋(大),炭化物,T,h,中世,----,F,IAAA-81705,AMS法,800,30,798,28,-24.33,0.21,----,加速器分析研究所,加速器分析研究所,2015,天神段遺跡における放射性炭素年代(AMS測定)3,250-251,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(3)　東九州自動車道建設(鹿屋串良JCT?曽於弥五郎IC)に伴う埋蔵文化財発掘調査報告書　天神段遺跡(弥生時代?近世編),鹿児島県教育委員会
295,28310,46：鹿児島県,天神段遺跡,曽於郡大崎町野方,試料名:1土坑墓1号　北側埋土内　3/10,炭化物,T,h,縄文時代晩期?弥生時代,----,BC,IAAA-103534,AMS法,1000,20,995,24,-27.7,0.5,----,加速器分析研究所,加速器分析研究所,2015,天神段遺跡における放射性炭素年代(AMS測定)4,252-256,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(3)　東九州自動車道建設(鹿屋串良JCT?曽於弥五郎IC)に伴う埋蔵文化財発掘調査報告書　天神段遺跡(弥生時代?近世編),鹿児島県教育委員会
296,28312,46：鹿児島県,天神段遺跡,曽於郡大崎町野方,試料名:3土坑墓1号　北側埋土内　3/19,炭化物,T,h,縄文時代晩期?弥生時代,----,BC,IAAA-103536,AMS法,940,30,940,25,-28.9,0.51,----,加速器分析研究所,加速器分析研究所,2015,天神段遺跡における放射性炭素年代(AMS測定)4,252-256,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(3)　東九州自動車道建設(鹿屋串良JCT?曽於弥五郎IC)に伴う埋蔵文化財発掘調査報告書　天神段遺跡(弥生時代?近世編),鹿児島県教育委員会
297,28313,46：鹿児島県,天神段遺跡,曽於郡大崎町野方,試料名:4土坑墓1号　南側埋土内　3/7,炭化物,T,h,縄文時代晩期?弥生時代,----,BC,IAAA-103537,AMS法,920,30,919,25,-27.6,0.64,----,加速器分析研究所,加速器分析研究所,2015,天神段遺跡における放射性炭素年代(AMS測定)4,252-256,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(3)　東九州自動車道建設(鹿屋串良JCT?曽於弥五郎IC)に伴う埋蔵文化財発掘調査報告書　天神段遺跡(弥生時代?近世編),鹿児島県教育委員会
298,28311,46：鹿児島県,天神段遺跡,曽於郡大崎町野方,試料名:2土坑墓1号　北側埋土内　3/12,炭化物,T,h,縄文時代晩期?弥生時代,----,BC,IAAA-103535,AMS法,1070,30,1069,25,-26.7,0.48,----,加速器分析研究所,加速器分析研究所,2015,天神段遺跡における放射性炭素年代(AMS測定)4,252-256,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(3)　東九州自動車道建設(鹿屋串良JCT?曽於弥五郎IC)に伴う埋蔵文化財発掘調査報告書　天神段遺跡(弥生時代?近世編),鹿児島県教育委員会
299,28309,46：鹿児島県,天神段遺跡,曽於郡大崎町野方,試料名:試料2土坑墓1号　土師鍋,炭化物,T,h,中世,----,F,IAAA-81706,AMS法,860,30,860,27,-14.65,0.21,----,加速器分析研究所,加速器分析研究所,2015,天神段遺跡における放射性炭素年代(AMS測定)3,250-251,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(3)　東九州自動車道建設(鹿屋串良JCT?曽於弥五郎IC)に伴う埋蔵文化財発掘調査報告書　天神段遺跡(弥生時代?近世編),鹿児島県教育委員会
300,28307,46：鹿児島県,天神段遺跡,曽於郡大崎町野方,I-9区試料番号:№1,炭化物(石器付着),T,h,不明,----,不明,IAAA-72465,AMS法,960,30,964,29,-21.9,0.73,----,加速器分析研究所,加速器分析研究所,2015,放射性炭素年代測定結果報告書(AMS測定)2,248-250,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(3)　東九州自動車道建設(鹿屋串良JCT?曽於弥五郎IC)に伴う埋蔵文化財発掘調査報告書　天神段遺跡(弥生時代?近世編),鹿児島県教育委員会
301,28306,46：鹿児島県,天神段遺跡,曽於郡大崎町野方,I･J-10･11区　掘立14号-P9(調査時№)　埋土試料№:2,炭化材,T,f,平安時代?鎌倉時代,----,EF,PLD-12244,AMS法,895,25,895,23,-25.68,0.28,----,伊藤茂･丹生越子･廣田正史･瀬谷薫･小林紘一･中村賢太郎･Zaur　Lomtatidze･Ineza　Jorjoliani,パレオ・ラボ,2015,放射性炭素年代測定1,247-248,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(3)　東九州自動車道建設(鹿屋串良JCT?曽於弥五郎IC)に伴う埋蔵文化財発掘調査報告書　天神段遺跡(弥生時代?近世編),鹿児島県教育委員会
302,28316,46：鹿児島県,天神段遺跡,曽於郡大崎町野方,試料名:7土坑墓2号　埋土内　3/7,炭化物,T,h,縄文時代晩期?弥生時代,----,BC,IAAA-103540,AMS法,890,30,890,25,-26.74,0.6,----,加速器分析研究所,加速器分析研究所,2015,天神段遺跡における放射性炭素年代(AMS測定)4,252-256,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(3)　東九州自動車道建設(鹿屋串良JCT?曽於弥五郎IC)に伴う埋蔵文化財発掘調査報告書　天神段遺跡(弥生時代?近世編),鹿児島県教育委員会
303,28318,46：鹿児島県,天神段遺跡,曽於郡大崎町野方,試料名:9土坑墓3号　埋土内,炭化物,T,h,縄文時代晩期?弥生時代,----,BC,IAAA-103542,AMS法,1230,30,1228,26,-27.91,0.59,----,加速器分析研究所,加速器分析研究所,2015,天神段遺跡における放射性炭素年代(AMS測定)4,252-256,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(3)　東九州自動車道建設(鹿屋串良JCT?曽於弥五郎IC)に伴う埋蔵文化財発掘調査報告書　天神段遺跡(弥生時代?近世編),鹿児島県教育委員会
304,28317,46：鹿児島県,天神段遺跡,曽於郡大崎町野方,試料名:8土坑墓2号　埋土内　3/12,炭化物,T,h,縄文時代晩期?弥生時代,----,BC,IAAA-103541,AMS法,780,20,778,23,-27,0.5,----,加速器分析研究所,加速器分析研究所,2015,天神段遺跡における放射性炭素年代(AMS測定)4,252-256,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(3)　東九州自動車道建設(鹿屋串良JCT?曽於弥五郎IC)に伴う埋蔵文化財発掘調査報告書　天神段遺跡(弥生時代?近世編),鹿児島県教育委員会
305,28315,46：鹿児島県,天神段遺跡,曽於郡大崎町野方,試料名:6土坑墓1号　滑石製石鍋付着炭化物,炭化物,T,h,縄文時代晩期?弥生時代,----,BC,IAAA-103539,AMS法,900,20,900,23,-22.86,0.56,----,加速器分析研究所,加速器分析研究所,2015,天神段遺跡における放射性炭素年代(AMS測定)4,252-256,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(3)　東九州自動車道建設(鹿屋串良JCT?曽於弥五郎IC)に伴う埋蔵文化財発掘調査報告書　天神段遺跡(弥生時代?近世編),鹿児島県教育委員会
306,28314,46：鹿児島県,天神段遺跡,曽於郡大崎町野方,試料名:5土坑墓1号　南側埋土内　3/17,炭化物,T,h,縄文時代晩期?弥生時代,----,BC,IAAA-103538,AMS法,960,30,957,26,-29.52,0.6,----,加速器分析研究所,加速器分析研究所,2015,天神段遺跡における放射性炭素年代(AMS測定)4,252-256,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(3)　東九州自動車道建設(鹿屋串良JCT?曽於弥五郎IC)に伴う埋蔵文化財発掘調査報告書　天神段遺跡(弥生時代?近世編),鹿児島県教育委員会
307,28330,46：鹿児島県,天神段遺跡,曽於郡大崎町野方,試料名:1掘立38号,炭化物,T,h,中世,----,F,IAAA-112897,AMS法,920,20,918,20,-18.72,0.39,----,加速器分析研究所,加速器分析研究所,2015,天神段遺跡における放射性炭素年代(AMS測定)7,261-263,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(3)　東九州自動車道建設(鹿屋串良JCT?曽於弥五郎IC)に伴う埋蔵文化財発掘調査報告書　天神段遺跡(弥生時代?近世編),鹿児島県教育委員会
308,28332,46：鹿児島県,天神段遺跡,曽於郡大崎町野方,試料名:1　掘立柱建物跡6号(調査時№),炭化物,T,h,中世,----,F,IAAA-120900,AMS法,940,20,937,20,-27.59,0.36,----,加速器分析研究所,加速器分析研究所,2015,天神段遺跡における放射性炭素年代(AMS測定)8,263-266,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(3)　東九州自動車道建設(鹿屋串良JCT?曽於弥五郎IC)に伴う埋蔵文化財発掘調査報告書　天神段遺跡(弥生時代?近世編),鹿児島県教育委員会
309,28334,46：鹿児島県,天神段遺跡,曽於郡大崎町野方,試料名:6土坑墓4号,炭化物,T,h,中世,----,F,IAAA-120902,AMS法,870,20,872,21,-26.43,0.24,----,加速器分析研究所,加速器分析研究所,2015,天神段遺跡における放射性炭素年代(AMS測定)8,263-266,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(3)　東九州自動車道建設(鹿屋串良JCT?曽於弥五郎IC)に伴う埋蔵文化財発掘調査報告書　天神段遺跡(弥生時代?近世編),鹿児島県教育委員会
310,28336,46：鹿児島県,天神段遺跡,曽於郡大崎町野方,試料名:8土坑墓7号,炭化物,T,h,中世,----,F,IAAA-120904,AMS法,1220,20,1217,20,-28.92,0.34,----,加速器分析研究所,加速器分析研究所,2015,天神段遺跡における放射性炭素年代(AMS測定)8,263-266,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(3)　東九州自動車道建設(鹿屋串良JCT?曽於弥五郎IC)に伴う埋蔵文化財発掘調査報告書　天神段遺跡(弥生時代?近世編),鹿児島県教育委員会
